fid,sub score,from_user_id,comments_count,created_date,likes_count,shares_count,to_user,AF score
232461687250900_483326262164440,,6,2,2018-09-29 10:00:00.000,4,0,232461687250900,6
232461687250900_483332555497144,,3,0,2018-09-30 08:00:00.000,3,0,232461687250900,3
232461687250900_483335348830198,,3,0,2018-09-29 12:00:00.000,3,0,232461687250900,3
232461687250900_483340555496344,,7,3,2018-09-29 13:00:00.000,2,0,232461687250900,7
232461687250900_483344865495913,,6,5,2018-09-29 14:00:00.000,2,0,232461687250900,6
232461687250900_483346438829089,,5,1,2018-09-29 15:00:00.000,5,0,232461687250900,5
232461687250900_483694482127618,,7,5,2018-09-29 07:19:00.000,4,0,232461687250900,7
232461687250900_483701825460217,0,46,1,2018-09-30 02:00:00.000,44,5,232461687250900,46
232461687250900_483705188793214,,3,0,2018-09-30 00:00:00.000,3,0,232461687250900,3
232461687250900_483705968793136,,1,0,2018-09-30 01:00:00.000,1,0,232461687250900,1
232461687250900_483707218793011,,2,0,2018-09-30 06:00:00.000,2,1,232461687250900,2
232461687250900_483710385459361,,3,0,2018-09-30 04:00:00.000,3,0,232461687250900,3
232461687250900_483711595459240,,3,1,2018-09-30 03:00:00.000,2,0,232461687250900,3
232461687250900_483715428792190,0,42,12,2018-09-30 14:00:00.000,25,4,232461687250900,42
232461687250900_483716802125386,0,4,0,2018-09-30 05:00:00.000,3,2,232461687250900,4
232461687250900_483746038789129,,7,3,2018-09-29 11:00:00.000,3,0,232461687250900,7
232461687250900_483753135455086,,3,0,2018-09-30 07:00:00.000,3,1,232461687250900,3
232461687250900_484040222093044,,2,0,2018-09-30 09:00:00.000,2,0,232461687250900,2
232461687250900_484041442092922,,6,2,2018-09-30 10:00:00.000,3,0,232461687250900,6
232461687250900_484042712092795,,2,0,2018-09-30 11:00:00.000,2,0,232461687250900,2
232461687250900_484043985426001,,9,2,2018-09-30 12:00:00.000,7,1,232461687250900,9
232461687250900_484044925425907,,10,5,2018-09-30 13:00:00.000,5,0,232461687250900,10
232461687250900_484045755425824,,6,1,2018-09-30 15:02:00.000,4,0,232461687250900,6
232461687250900_484047125425687,,4,1,2018-09-30 16:00:00.000,3,0,232461687250900,4
232461687250900_484057702091296,,4,0,2018-09-30 23:00:00.000,4,0,232461687250900,4
232461687250900_545369635919759,0,78,17,2018-08-20 05:30:00.000,58,7,232461687250900,78
232461687250900_707844712911813,,2,1,2018-09-28 11:30:00.000,1,0,232461687250900,2
232461687250900_913383078860290,0,27,0,2018-09-11 06:25:00.000,26,1,232461687250900,27
245796775505303_1111603598994669,0,1,0,2018-08-28 03:10:00.000,0,2,245796775505303,1
245796775505303_1602346016517032,,42,0,2018-08-29 08:07:00.000,42,0,245796775505303,42
245796775505303_1813243405427291,,31,5,2018-08-02 02:00:00.000,26,1,245796775505303,31
245796775505303_1813284658756499,0,322,17,2018-08-01 06:00:00.000,308,7,245796775505303,322
245796775505303_1822065631211735,,65,21,2018-08-01 02:24:00.000,42,0,245796775505303,65
245796775505303_1822158451202453,0,175,48,2018-08-01 03:52:00.000,126,18,245796775505303,175
245796775505303_1822311004520531,0,138,56,2018-08-01 06:26:00.000,82,9,245796775505303,138
245796775505303_1822324284519203,,72,31,2018-08-01 06:39:00.000,42,0,245796775505303,72
245796775505303_1822339861184312,,31,1,2018-08-01 13:03:00.000,28,0,245796775505303,31
245796775505303_1823801371038161,0,31,8,2018-08-02 02:22:00.000,21,1,245796775505303,31
245796775505303_1824068374344794,0,150,30,2018-08-02 07:07:00.000,65,164,245796775505303,150
245796775505303_1824121481006150,0,165,56,2018-08-02 08:08:00.000,103,4,245796775505303,165
245796775505303_1824170464334585,0,31,8,2018-08-02 09:19:00.000,23,2,245796775505303,31
245796775505303_1825467277538237,,47,25,2018-08-03 06:00:00.000,23,0,245796775505303,47
245796775505303_1825517940866504,,7,0,2018-08-03 04:00:00.000,7,0,245796775505303,7
245796775505303_1825522777532687,0,10,4,2018-08-06 02:00:00.000,4,2,245796775505303,10
245796775505303_1825528480865450,0,80,1,2018-08-07 13:00:00.000,78,3,245796775505303,80
245796775505303_1825535027531462,0,172,5,2018-08-05 12:52:00.000,167,1,245796775505303,172
245796775505303_1825539150864383,,8,1,2018-08-08 04:00:00.000,7,0,245796775505303,8
245796775505303_1825550754196556,,7,2,2018-08-03 13:07:00.000,5,0,245796775505303,7
245796775505303_1825552720863026,0,8,0,2018-08-07 04:00:00.000,7,1,245796775505303,8
245796775505303_1825556820862616,,6,0,2018-08-08 13:00:00.000,6,0,245796775505303,6
245796775505303_1825595154192116,0,12,1,2018-08-03 04:40:00.000,10,4,245796775505303,12
245796775505303_1825891754162456,0,18,9,2018-08-03 09:50:00.000,11,1,245796775505303,18
245796775505303_1826329997451965,0,116,74,2018-08-03 15:49:00.000,78,13,245796775505303,116
245796775505303_1827138890704409,,8,2,2018-08-04 03:05:00.000,6,0,245796775505303,8
245796775505303_1827260730692225,,56,20,2018-08-04 04:53:00.000,37,0,245796775505303,56
245796775505303_1827336477351317,0,124,4,2018-08-04 09:20:00.000,119,2,245796775505303,124
245796775505303_1827470470671251,0,180,223,2018-08-04 08:03:00.000,122,96,245796775505303,180
245796775505303_1830438130374485,0,200,5,2018-08-06 01:56:00.000,194,7,245796775505303,200
245796775505303_1830522560366042,0,67,43,2018-08-06 03:16:00.000,51,1,245796775505303,67
245796775505303_1830603630357935,0,65,15,2018-08-06 04:41:00.000,39,23,245796775505303,65
245796775505303_1830758580342440,0,69,9,2018-08-06 07:29:00.000,58,4,245796775505303,69
245796775505303_1830896996995265,0,16,4,2018-08-06 09:41:00.000,12,1,245796775505303,16
245796775505303_1830913713660260,,4,1,2018-08-06 09:56:00.000,3,0,245796775505303,4
245796775505303_1832020766882888,0,54,3,2018-08-07 01:53:00.000,34,60,245796775505303,54
245796775505303_1832419986842966,,70,25,2018-08-07 08:30:00.000,57,0,245796775505303,70
245796775505303_1832442413507390,,30,7,2018-08-07 13:08:00.000,24,0,245796775505303,30
245796775505303_1832447976840167,0,17,7,2018-08-07 09:02:00.000,13,2,245796775505303,17
245796775505303_1835519559866342,,31,8,2018-08-09 03:03:00.000,23,1,245796775505303,31
245796775505303_1835565063195125,,7,0,2018-08-09 03:45:00.000,7,1,245796775505303,7
245796775505303_1835627263188905,,25,1,2018-08-09 05:36:16.239,24,1,245796775505303,25
245796775505303_1835697119848586,,12,0,2018-08-09 06:36:16.232,12,0,245796775505303,12
245796775505303_1835706293181002,0,19,0,2018-08-09 06:36:16.225,18,1,245796775505303,19
245796775505303_1835757576509207,,33,1,2018-08-09 13:33:15.276,32,2,245796775505303,33
245796775505303_1835906893160942,,12,2,2018-08-09 09:33:15.314,11,0,245796775505303,12
245796775505303_1835921456492819,,6,1,2018-08-09 09:33:15.296,5,0,245796775505303,6
245796775505303_1837367286348236,,3,0,2018-08-10 04:12:15.264,3,0,245796775505303,3
245796775505303_1837394203012211,,3,0,2018-08-10 04:29:15.253,2,0,245796775505303,3
245796775505303_1837542856330679,,4,0,2018-08-12 13:05:00.000,4,0,245796775505303,4
245796775505303_1837548902996741,0,154,24,2018-08-13 04:00:00.000,134,4,245796775505303,154
245796775505303_1837551172996514,,62,9,2018-08-13 13:00:00.000,53,0,245796775505303,62
245796775505303_1837564466328518,0,28,7,2018-08-14 12:24:00.000,20,1,245796775505303,28
245796775505303_1837571516327813,,7,1,2018-08-15 02:31:00.000,4,0,245796775505303,7
245796775505303_1837573722994259,,4,0,2018-08-14 04:00:00.000,4,1,245796775505303,4
245796775505303_1837579082993723,,5,0,2018-08-15 04:00:00.000,5,2,245796775505303,5
245796775505303_1839377206147244,,5,0,2018-08-11 07:57:00.000,5,0,245796775505303,5
245796775505303_1839392009479097,,27,0,2018-08-11 08:12:00.000,27,0,245796775505303,27
245796775505303_1839398212811810,,6,0,2018-08-11 08:18:00.000,6,0,245796775505303,6
245796775505303_1839444789473819,,23,1,2018-08-11 13:05:00.000,20,0,245796775505303,23
245796775505303_1842745949143703,,59,9,2018-08-13 06:48:00.000,47,2,245796775505303,59
245796775505303_1842882855796679,0,110,14,2018-08-13 13:11:00.000,71,159,245796775505303,110
245796775505303_1844105512341080,,4,1,2018-08-14 01:58:00.000,3,0,245796775505303,4
245796775505303_1844210378997260,,49,5,2018-08-14 03:37:00.000,45,2,245796775505303,49
245796775505303_1844218618996436,,2,0,2018-08-14 03:43:00.000,2,1,245796775505303,2
245796775505303_1844218965663068,,159,10,2018-08-14 03:44:00.000,150,5,245796775505303,159
245796775505303_1844264872325144,,175,12,2018-08-14 04:13:00.000,165,3,245796775505303,175
245796775505303_1844520432299588,,3,0,2018-08-14 08:06:00.000,3,0,245796775505303,3
245796775505303_1844548472296784,0,63,9,2018-08-14 08:34:00.000,56,2,245796775505303,63
245796775505303_1844559555629009,,40,1,2018-08-14 13:00:00.000,39,0,245796775505303,40
245796775505303_1844585988959699,,3,1,2018-08-14 09:09:00.000,2,0,245796775505303,3
245796775505303_1844594682292163,0,41,3,2018-08-14 13:29:00.000,25,85,245796775505303,41
245796775505303_1846091625475802,0,53,4,2018-08-15 03:22:00.000,34,59,245796775505303,53
245796775505303_1846177872133844,0,33,9,2018-08-15 08:36:00.000,19,3,245796775505303,33
245796775505303_1846325305452434,,8,1,2018-08-15 07:00:00.000,7,0,245796775505303,8
245796775505303_1847736745311290,,7,2,2018-08-16 02:25:00.000,5,0,245796775505303,7
245796775505303_1847747625310202,,6,1,2018-08-16 05:00:00.000,5,1,245796775505303,6
245796775505303_1847754095309555,,16,5,2018-08-16 02:41:00.000,12,0,245796775505303,16
245796775505303_1848126448605653,0,42,16,2018-08-16 09:39:40.914,29,4,245796775505303,42
245796775505303_1848187748599523,,33,5,2018-08-16 13:39:40.913,28,0,245796775505303,33
245796775505303_1849385445146420,0,58,44,2018-08-17 02:04:00.000,45,5,245796775505303,58
245796775505303_1849747295110235,,19,1,2018-08-17 12:30:00.000,18,0,245796775505303,19
245796775505303_1849811198437178,,14,3,2018-08-17 07:57:00.000,11,1,245796775505303,14
245796775505303_1849817218436576,,28,12,2018-08-17 08:03:00.000,23,0,245796775505303,28
245796775505303_1849906378427660,0,77,23,2018-08-17 13:00:00.000,64,8,245796775505303,77
245796775505303_1849911391760492,,35,7,2018-08-20 04:00:00.000,28,0,245796775505303,35
245796775505303_1849915871760044,,45,12,2018-08-20 12:44:00.000,32,1,245796775505303,45
245796775505303_1849918051759826,0,53,27,2018-08-21 12:46:00.000,39,2,245796775505303,53
245796775505303_1849937548424543,0,64,7,2018-08-17 13:45:00.000,54,6,245796775505303,64
245796775505303_1849939945090970,,259,3,2018-08-18 02:00:00.000,257,0,245796775505303,259
245796775505303_1849945211757110,,33,2,2018-08-21 02:00:00.000,29,1,245796775505303,33
245796775505303_1849955441756087,,215,14,2018-08-21 02:00:00.000,200,0,245796775505303,215
245796775505303_1849963821755249,,17,2,2018-08-17 13:20:00.000,16,0,245796775505303,17
245796775505303_1849975235087441,,42,8,2018-08-18 02:37:00.000,30,1,245796775505303,42
245796775505303_1849986461752985,,93,15,2018-08-17 13:00:00.000,81,3,245796775505303,93
245796775505303_1851330091618622,,52,5,2018-08-18 05:01:00.000,46,2,245796775505303,52
245796775505303_1851394811612150,0,167,5,2018-08-18 06:05:00.000,161,2,245796775505303,167
245796775505303_1851419894942975,,345,3,2018-08-18 12:44:00.000,342,1,245796775505303,345
245796775505303_1851513568266941,,10,1,2018-08-18 08:03:00.000,7,0,245796775505303,10
245796775505303_1854872847931013,,19,1,2018-08-20 09:13:00.000,18,0,245796775505303,19
245796775505303_1854954461256185,0,37,14,2018-08-21 13:24:00.000,15,3,245796775505303,37
245796775505303_1854971961254435,0,127,30,2018-08-20 13:30:00.000,116,4,245796775505303,127
245796775505303_1856142521137379,,116,13,2018-08-21 02:16:00.000,102,0,245796775505303,116
245796775505303_1856306264454338,0,91,48,2018-08-21 07:12:00.000,68,2,245796775505303,91
245796775505303_1856427191108912,,78,1,2018-08-21 06:57:00.000,76,0,245796775505303,78
245796775505303_1856622614422703,,47,18,2018-08-21 22:07:00.000,33,1,245796775505303,47
245796775505303_1857851324299832,,137,2,2018-08-22 02:29:00.000,134,1,245796775505303,137
245796775505303_1857869267631371,,7,1,2018-08-22 02:45:00.000,6,0,245796775505303,7
245796775505303_1857888427629455,0,44,4,2018-08-30 02:47:00.000,39,3,245796775505303,44
245796775505303_1858097777608520,,235,8,2018-08-22 06:36:00.000,230,0,245796775505303,235
245796775505303_1858316427586655,0,9,0,2018-08-22 10:03:00.000,8,3,245796775505303,9
245796775505303_1859501747468123,,33,12,2018-08-23 02:28:00.000,24,1,245796775505303,33
245796775505303_1859629837455314,,7,1,2018-08-23 04:36:00.000,6,1,245796775505303,7
245796775505303_1859642617454036,,8,1,2018-08-23 04:48:00.000,8,0,245796775505303,8
245796775505303_1859792720772359,,22,1,2018-08-23 07:24:00.000,21,1,245796775505303,22
245796775505303_1859897467428551,,15,2,2018-08-23 13:35:43.484,13,0,245796775505303,15
245796775505303_1861163137301984,,6,1,2018-08-24 02:35:43.468,3,0,245796775505303,6
245796775505303_1861469223938042,,3,0,2018-08-24 06:50:43.458,3,0,245796775505303,3
245796775505303_1862888710462760,,6,0,2018-08-25 02:07:00.000,6,0,245796775505303,6
245796775505303_1863290887089209,,30,5,2018-08-26 12:00:00.000,26,1,245796775505303,30
245796775505303_1865527793532185,,17,2,2018-08-27 06:58:00.000,15,0,245796775505303,17
245796775505303_1865535773531387,,13,3,2018-08-27 07:11:00.000,7,0,245796775505303,13
245796775505303_1865558450195786,0,85,40,2018-08-27 14:01:19.778,63,19,245796775505303,85
245796775505303_1865637830187848,0,52,20,2018-08-27 09:44:00.000,39,5,245796775505303,52
245796775505303_1866600033424961,,43,30,2018-08-28 04:47:00.000,30,1,245796775505303,43
245796775505303_1866768916741406,0,39,11,2018-08-28 09:04:00.000,26,1,245796775505303,39
245796775505303_1866805040071127,,25,4,2018-08-28 09:58:00.000,19,1,245796775505303,25
245796775505303_1867557556662542,0,9,2,2018-08-29 02:10:00.000,5,4,245796775505303,9
245796775505303_1867579696660328,,8,2,2018-08-29 02:41:00.000,6,2,245796775505303,8
245796775505303_1867589036659394,0,67,11,2018-08-29 02:55:00.000,33,118,245796775505303,67
245796775505303_1867631333321831,0,46,3,2018-08-29 03:03:00.000,24,82,245796775505303,46
245796775505303_1867706379980993,0,69,10,2018-08-29 06:45:00.000,58,8,245796775505303,69
245796775505303_1867713513313613,,5,1,2018-08-29 03:34:00.000,2,1,245796775505303,5
245796775505303_1867743646643933,0,151,115,2018-08-29 04:16:00.000,125,110,245796775505303,151
245796775505303_1867773176640980,,9,2,2018-08-29 04:47:00.000,7,1,245796775505303,9
245796775505303_1867877929963838,,15,1,2018-08-29 07:20:00.000,14,0,245796775505303,15
245796775505303_1867924096625888,0,15,4,2018-08-29 08:26:00.000,9,1,245796775505303,15
245796775505303_1868859046532393,,3,0,2018-08-30 11:13:28.151,3,0,245796775505303,3
245796775505303_1868899336528364,,4,0,2018-08-30 04:51:00.000,4,1,245796775505303,4
245796775505303_1868972116521086,,52,1,2018-08-30 13:11:54.792,49,0,245796775505303,52
245796775505303_1869089396509358,,114,3,2018-08-30 09:13:28.157,110,0,245796775505303,114
245796775505303_1869096796508618,,2,0,2018-08-30 09:13:28.155,2,0,245796775505303,2
245796775505303_1869109436507354,,2,0,2018-08-30 09:13:28.154,2,0,245796775505303,2
245796775505303_1869960856422212,0,71,14,2018-08-31 02:11:54.788,36,99,245796775505303,71
245796775505303_1870012349750396,,26,17,2018-08-31 04:11:54.780,12,1,245796775505303,26
245796775505303_1870045299747101,0,13,2,2018-08-31 04:11:54.784,8,9,245796775505303,13
245796775505303_1872943306123967,0,78,24,2018-09-02 13:49:00.000,43,121,245796775505303,78
245796775505303_1873681479383483,0,245,204,2018-09-03 03:41:00.000,218,202,245796775505303,245
245796775505303_1873911102693854,0,21,7,2018-09-03 09:24:00.000,13,2,245796775505303,21
245796775505303_1874756329275998,,29,4,2018-09-04 01:38:00.000,25,1,245796775505303,29
245796775505303_1874883595929938,,21,2,2018-09-04 04:25:00.000,20,1,245796775505303,21
245796775505303_1874906172594347,0,94,3,2018-09-04 06:38:00.000,90,2,245796775505303,94
245796775505303_1874910349260596,0,24,5,2018-09-04 05:05:00.000,17,2,245796775505303,24
245796775505303_1874948092590155,0,22,7,2018-09-04 13:17:00.000,16,3,245796775505303,22
245796775505303_1874995089252122,0,12,4,2018-09-04 07:28:00.000,8,1,245796775505303,12
245796775505303_1875003442584620,,3,0,2018-09-04 07:33:00.000,0,0,245796775505303,3
245796775505303_1875095039242127,0,30,4,2018-09-04 09:34:00.000,23,2,245796775505303,30
245796775505303_1876036892481275,,26,7,2018-09-05 03:01:00.000,16,0,245796775505303,26
245796775505303_1876052049146426,,65,5,2018-09-05 03:16:00.000,59,0,245796775505303,65
245796775505303_1876059075812390,,22,0,2018-09-05 03:24:00.000,23,0,245796775505303,22
245796775505303_1877193862365578,,8,2,2018-09-06 02:25:28.958,7,0,245796775505303,8
245796775505303_1877204362364528,,9,2,2018-09-06 05:24:48.633,8,0,245796775505303,9
245796775505303_1877222729029358,,8,3,2018-09-06 03:24:48.638,7,0,245796775505303,8
245796775505303_1877291349022496,,5,4,2018-09-06 04:24:48.636,3,1,245796775505303,5
245796775505303_1877318202353144,0,11,6,2018-09-06 05:24:48.630,8,6,245796775505303,11
245796775505303_1877457989005832,,2,0,2018-09-06 08:22:48.626,2,0,245796775505303,2
245796775505303_1898479276903703,0,42,1,2018-09-24 01:47:00.000,40,1,245796775505303,42
245796775505303_1898495703568727,0,28,9,2018-09-24 02:08:00.000,17,0,245796775505303,28
245796775505303_1898537163564581,0,7,0,2018-09-24 03:09:00.000,6,1,245796775505303,7
245796775505303_1898592546892376,,169,18,2018-09-24 04:36:00.000,156,0,245796775505303,169
245796775505303_1898714763546821,0,313,108,2018-09-24 07:47:00.000,260,73,245796775505303,313
245796775505303_1898719190213045,0,28,2,2018-09-24 13:00:00.000,26,1,245796775505303,28
245796775505303_1899636886787942,0,244,360,2018-09-25 02:20:00.000,216,20,245796775505303,244
245796775505303_1899676236784007,,73,47,2018-09-25 03:23:00.000,57,1,245796775505303,73
245796775505303_1899880530096911,,9,0,2018-09-25 08:38:00.000,9,0,245796775505303,9
245796775505303_1899882953430002,,2,0,2018-09-25 08:41:00.000,2,0,245796775505303,2
245796775505303_1899948306756800,,11,3,2018-09-25 10:24:00.000,8,1,245796775505303,11
245796775505303_1900777943340503,,6,0,2018-09-26 03:31:00.000,6,0,245796775505303,6
245796775505303_1902127706538860,0,60,5,2018-09-27 12:30:00.000,54,1,245796775505303,60
245796775505303_1904142826337348,0,226,2527,2018-09-29 02:40:00.000,195,112,245796775505303,226
245796775505303_251122495520898,,10,3,2018-08-17 03:56:00.000,7,0,245796775505303,10
245796775505303_274029489904888,,2,0,2018-09-24 02:31:00.000,2,0,245796775505303,2
245796775505303_283857389093572,0,112,57,2018-08-17 03:44:00.000,92,24,245796775505303,112
245796775505303_289106291684485,0,17,11,2018-08-31 03:11:54.786,12,13,245796775505303,17
285757994777549_2064622963557701,,9,1,2018-08-01 02:44:00.000,8,0,285757994777549,9
285757994777549_2064846433535354,0,7,0,2018-08-01 06:29:00.000,6,1,285757994777549,7
285757994777549_2064868216866509,0,5,0,2018-08-01 08:45:00.000,4,1,285757994777549,5
285757994777549_2064886000198064,0,8,2,2018-08-03 02:45:00.000,4,2,285757994777549,8
